Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Albania,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALB
Algeria,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DZA
Angola,1992,0,68,0,116,59,69,68,0,0,80,0,0,80,59,0,0,0,196,196,AGO
Argentina,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARG
Armenia,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARM
Australia,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUS
Benin,1992,0,34,0,0,1,0,34,0,0,35,0,0,35,1,0,0,0,35,35,BEN
Bolivia,1992,85,101,0,241,30,195,101,0,0,85,0,0,0,30,0,0,0,326,326,BOL
Bosnia and Herzegovina,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIH
Brazil,1992,19200,13251,0,20322,8500,19926,15896,0,0,24000,0,0,4800,8100,400,2645,0,44322,44322,BRA
Burundi,1992,590,672,0,294,2,227,672,0,0,607,0,0,17,2,0,0,0,901,901,BDI
Cameroon,1992,212,900,0,183,25,75,925,5,0,837,25,0,625,20,5,0,5,1025,1025,CMR
Canada,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN
Central African Republic,1992,0,150,0,209,20,239,150,0,0,200,0,0,200,20,0,0,0,409,409,CAF
Chile,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHL
China,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHN
Colombia,1992,14950,14107,0,7320,1303,6431,14536,0,0,14950,0,0,0,1103,200,429,0,22270,22270,COL
Congo (Brazzaville),1992,0,25,0,2,1,1,25,0,0,25,0,0,25,1,0,0,0,27,27,
Congo (Kinshasa),1992,300,1600,0,185,175,200,1600,0,0,1790,0,0,1490,175,0,0,0,1975,1975,
Costa Rica,1992,2620,2662,0,959,255,662,2662,0,0,2620,0,0,0,250,5,0,0,3579,3579,CRI
Cote d'Ivoire,1992,0,4297,0,4447,39,2368,4540,0,0,2500,1,0,2500,20,19,242,0,6947,6947,
Croatia,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HRV
Cuba,1992,335,116,0,289,195,313,116,0,0,335,0,0,0,195,0,0,0,624,624,CUB
Dominican Republic,1992,680,462,0,314,312,217,467,0,0,682,5,0,2,312,0,0,0,996,996,DOM
Ecuador,1992,820,936,0,119,300,101,1278,0,0,1560,10,0,740,240,60,332,0,1679,1679,ECU
Egypt,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1992,2894,2900,0,594,217,315,2956,0,0,2894,1,0,0,201,16,55,0,3488,3488,SLV
Equatorial Guinea,1992,0,2,0,4,14,3,2,0,0,15,0,0,15,14,0,0,0,19,19,GNQ
Ethiopia,1992,3500,2200,0,1260,1500,1060,2200,0,0,3500,0,0,0,1500,0,0,0,4760,4760,ETH
European Union,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1992,0,3,0,0,22,0,3,0,0,25,0,0,25,22,0,0,0,25,25,GAB
Georgia,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1992,0,15,0,5,5,5,15,0,0,20,0,0,20,5,0,0,0,25,25,GHA
Guatemala,1992,3553,3913,380,265,310,5,3914,380,0,3584,1,0,31,300,10,0,0,4229,4229,GTM
Guinea,1992,0,16,0,44,63,65,16,0,0,100,0,0,100,63,0,0,0,144,144,GIN
Guyana,1992,0,0,0,0,5,0,0,0,0,5,0,0,5,5,0,0,0,5,5,GUY
Haiti,1992,500,170,0,269,330,269,170,0,0,500,0,0,0,330,0,0,0,769,769,HTI
Honduras,1992,1981,2042,0,318,227,30,2042,0,0,1981,0,0,0,227,0,0,0,2299,2299,HND
India,1992,1300,1745,0,1365,945,1300,1820,0,0,2700,0,0,1400,820,125,75,0,4065,4065,IND
Indonesia,1992,450,5146,18,745,1780,1185,5150,20,0,7350,4,2,6900,1743,37,0,0,8115,8115,IDN
Iran,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1992,29,25,0,8,6,5,26,0,0,29,1,0,0,6,0,0,0,37,37,JAM
Jordan,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1992,1215,1411,0,956,22,742,1411,2,0,1217,0,0,2,20,2,0,2,2175,2175,KEN
"Korea, South",1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
