Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Albania,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALB
Algeria,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DZA
Angola,1988,15,129,0,130,43,158,129,0,0,200,0,0,185,43,0,0,0,330,330,AGO
Argentina,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARG
Armenia,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARM
Australia,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUS
Benin,1988,0,39,0,0,1,0,39,0,0,40,0,0,40,1,0,0,0,40,40,BEN
Bolivia,1988,170,106,0,72,43,93,106,0,0,170,0,0,0,43,0,0,0,242,242,BOL
Bosnia and Herzegovina,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIH
Brazil,1988,21300,15339,0,19602,8000,19863,16739,0,0,25000,0,0,3700,7650,350,1400,0,44602,44602,BRA
Burundi,1988,588,444,0,175,1,335,444,0,0,605,0,0,17,1,0,0,0,780,780,BDI
Cameroon,1988,255,1636,0,1430,35,1504,1656,5,0,1760,20,0,1505,30,5,0,5,3195,3195,CMR
Canada,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN
Central African Republic,1988,0,350,0,68,25,55,350,0,0,362,0,0,362,25,0,0,0,430,430,CAF
Chile,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHL
China,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHN
Colombia,1988,10700,9938,0,9121,1809,7738,10274,0,0,10700,0,0,0,1609,200,336,0,19821,19821,COL
Congo (Brazzaville),1988,0,25,0,4,1,3,25,0,0,25,0,0,25,1,0,0,0,29,29,
Congo (Kinshasa),1988,240,1500,0,914,220,944,1500,0,0,1750,0,0,1510,220,0,0,0,2664,2664,
Costa Rica,1988,2758,2298,0,953,250,1163,2298,0,0,2758,0,0,0,245,5,0,0,3711,3711,CRI
Cote d'Ivoire,1988,0,2710,0,2371,32,2849,3479,0,0,3989,3,0,3989,17,15,766,0,6360,6360,
Croatia,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HRV
Cuba,1988,450,230,25,166,250,161,230,25,0,450,0,0,0,250,0,0,0,641,641,CUB
Dominican Republic,1988,724,466,0,617,318,555,470,0,0,726,4,0,2,318,0,0,0,1343,1343,DOM
Ecuador,1988,1197,1228,0,300,285,761,1404,0,0,2150,54,0,953,230,55,122,0,2450,2450,ECU
Egypt,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1988,1492,1679,0,582,160,221,1693,0,0,1492,0,0,0,145,15,14,0,2074,2074,SLV
Equatorial Guinea,1988,0,10,0,8,6,7,10,0,7,15,0,0,8,6,0,0,0,23,23,GNQ
Ethiopia,1988,3400,2000,0,1810,1650,1560,2000,0,0,3400,0,0,0,1650,0,0,0,5210,5210,ETH
European Union,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1988,0,33,0,1,1,2,33,0,0,35,0,0,35,1,0,0,0,36,36,GAB
