Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Albania,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALB
Algeria,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DZA
Angola,1996,0,51,0,23,38,5,51,0,0,71,0,0,71,38,0,0,0,94,94,AGO
Argentina,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARG
Armenia,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARM
Australia,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUS
Benin,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEN
Bolivia,1996,133,105,0,184,40,172,105,0,0,133,0,0,0,40,0,0,0,317,317,BOL
Bosnia and Herzegovina,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIH
Brazil,1996,22700,16590,12,16000,11000,14128,18885,13,0,28000,5,1,5300,10500,500,2290,0,44013,44013,BRA
Burundi,1996,396,186,0,316,2,529,186,0,0,401,0,0,5,2,0,0,0,717,717,BDI
Cameroon,1996,49,1376,0,124,100,80,1376,0,0,1432,0,0,1383,95,5,0,0,1556,1556,CMR
Canada,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN
Central African Republic,1996,0,201,0,234,10,231,201,0,0,208,0,0,208,10,0,0,0,442,442,CAF
Chile,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHL
China,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHN
Colombia,1996,10779,10568,0,6328,1500,4420,11187,0,0,10779,100,0,0,1250,250,519,0,17107,17107,COL
Congo (Brazzaville),1996,0,11,0,0,3,0,11,0,0,14,0,0,14,3,0,0,0,14,14,
Congo (Kinshasa),1996,99,592,0,279,200,281,592,0,0,794,0,0,695,200,0,0,0,1073,1073,
Costa Rica,1996,2376,2067,0,1149,246,1212,2067,0,0,2376,0,0,0,241,5,0,0,3525,3525,CRI
Cote d'Ivoire,1996,0,3553,0,1499,51,2915,3866,0,0,5333,2,0,5333,25,26,311,0,6832,6832,
Croatia,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HRV
Cuba,1996,366,114,0,205,189,268,114,0,0,366,0,0,0,189,0,0,0,571,571,CUB
Dominican Republic,1996,638,336,0,95,359,34,340,0,0,638,4,0,0,359,0,0,0,733,733,DOM
Ecuador,1996,860,1200,50,40,300,35,1575,55,0,1815,15,0,955,240,60,360,5,1910,1910,ECU
Egypt,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1996,2498,2728,75,422,230,30,2735,75,0,2498,1,0,0,201,29,6,0,2995,2995,SLV
Equatorial Guinea,1996,0,1,0,2,0,2,1,0,0,1,0,0,1,0,0,0,0,3,3,GNQ
Ethiopia,1996,3800,2700,0,1060,1500,660,2700,0,0,3800,0,0,0,1500,0,0,0,4860,4860,ETH
European Union,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1996,0,1,0,1,1,1,1,0,0,2,0,0,2,1,0,0,0,3,3,GAB
Georgia,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1996,0,28,0,21,3,22,28,0,0,32,0,0,32,3,0,0,0,53,53,GHA
Guatemala,1996,4114,4030,175,40,285,40,4031,175,0,4141,1,0,27,275,10,0,0,4356,4356,GTM
Guinea,1996,0,104,0,69,50,63,104,0,0,148,0,0,148,50,0,0,0,217,217,GIN
Guyana,1996,5,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,5,GUY
Haiti,1996,429,113,0,186,330,172,113,0,0,429,0,0,0,330,0,0,0,615,615,HTI
Honduras,1996,2279,2025,0,25,253,26,2025,0,0,2279,0,0,0,253,0,0,0,2304,2304,HND
