Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Albania,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALB
Algeria,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DZA
Angola,1968,70,3199,0,3840,81,4085,3199,0,0,3525,0,0,3455,81,0,0,0,7365,7365,AGO
Argentina,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARG
Armenia,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARM
Australia,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUS
Benin,1968,0,27,0,0,1,0,27,0,0,28,0,0,28,1,0,0,0,28,28,BEN
Bolivia,1968,59,45,0,8,17,5,45,0,0,59,0,0,0,17,0,0,0,67,67,BOL
Bosnia and Herzegovina,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIH
Brazil,1968,17000,18300,0,63547,8750,52706,19091,0,0,17000,41,0,0,8685,65,750,0,80547,80547,BRA
Burundi,1968,268,277,0,0,1,0,277,0,0,278,0,0,10,1,0,0,0,278,278,BDI
Cameroon,1968,376,1060,0,230,14,350,1060,0,0,1194,0,0,818,11,3,0,0,1424,1424,CMR
Canada,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN
Central African Republic,1968,0,149,0,0,6,0,149,0,0,155,0,0,155,6,0,0,0,155,155,CAF
Chile,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHL
China,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHN
Colombia,1968,7900,6634,0,4913,1301,4878,6634,0,0,7900,0,0,0,1268,33,0,0,12813,12813,COL
Congo (Brazzaville),1968,0,14,0,0,1,6,14,0,0,21,0,0,21,1,0,0,0,21,21,
Congo (Kinshasa),1968,175,951,0,440,105,551,951,0,0,1167,0,0,992,105,0,0,0,1607,1607,
Costa Rica,1968,1228,1112,0,30,136,10,1112,0,0,1228,0,0,0,136,0,0,0,1258,1258,CRI
Cote d'Ivoire,1968,0,2875,0,1592,1270,715,2935,0,0,3328,10,0,3328,1261,9,50,0,4920,4920,
Croatia,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HRV
Cuba,1968,500,120,130,98,500,108,120,130,0,500,0,0,0,500,0,0,0,728,728,CUB
Dominican Republic,1968,602,338,0,105,249,120,338,0,0,602,0,0,0,249,0,0,0,707,707,DOM
Ecuador,1968,925,825,0,178,125,202,825,0,0,974,0,0,49,112,13,0,0,1152,1152,ECU
Egypt,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1968,1817,1772,0,493,145,346,1819,0,0,1817,0,0,0,137,8,47,0,2310,2310,SLV
Equatorial Guinea,1968,0,115,0,0,11,0,115,0,63,126,0,0,63,11,0,0,0,126,126,GNQ
