Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Albania,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALB
Algeria,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DZA
Angola,1997,0,54,0,5,10,5,54,0,0,64,0,0,64,10,0,0,0,69,69,AGO
Argentina,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARG
Armenia,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARM
Australia,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUS
Benin,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEN
Bolivia,1997,153,109,0,172,45,171,109,0,0,153,0,0,0,45,0,0,0,325,325,BOL
Bosnia and Herzegovina,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIH
Brazil,1997,19200,12700,0,14128,11500,11278,14850,0,0,23500,3,0,4300,11000,500,2147,0,37628,37628,BRA
Burundi,1997,292,546,0,529,2,278,546,0,0,297,0,0,5,2,0,0,0,826,826,BDI
Cameroon,1997,78,787,0,80,100,82,787,0,0,889,0,0,811,95,5,0,0,969,969,CMR
Canada,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN
Central African Republic,1997,0,107,0,231,10,229,107,0,0,115,0,0,115,10,0,0,0,346,346,CAF
Chile,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHL
China,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHN
