Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Albania,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALB
Algeria,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DZA
Angola,1961,56,1950,0,1675,63,2462,1950,0,0,2800,0,0,2744,63,0,0,0,4475,4475,AGO
Argentina,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARG
Armenia,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARM
Australia,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUS
Benin,1961,0,29,0,0,1,0,29,0,0,30,0,0,30,1,0,0,0,30,30,BEN
Bolivia,1961,34,27,0,9,12,4,27,0,0,34,0,0,0,12,0,0,0,43,43,BOL
Bosnia and Herzegovina,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIH
Brazil,1961,39600,17410,0,58206,13220,67174,17412,0,0,39600,1,0,0,13190,30,1,0,97806,97806,BRA
Burundi,1961,207,216,0,0,1,0,216,0,0,217,0,0,10,1,0,0,0,217,217,BDI
Cameroon,1961,147,630,0,154,1,67,630,1,0,543,0,1,396,1,0,0,0,698,698,CMR
Canada,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN
Central African Republic,1961,0,137,0,6,2,8,137,0,0,141,0,0,141,2,0,0,0,147,147,CAF
Chile,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHL
China,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHN
Colombia,1961,7571,5594,0,1081,1062,1996,5594,0,0,7571,0,0,0,1042,20,0,0,8652,8652,COL
Congo (Brazzaville),1961,0,8,0,0,0,0,8,0,0,8,0,0,8,0,0,0,0,8,8,
Congo (Kinshasa),1961,106,626,0,0,70,10,626,0,0,706,0,0,600,70,0,0,0,706,706,
Costa Rica,1961,1073,974,0,117,110,106,974,0,0,1073,0,0,0,110,0,0,0,1190,1190,CRI
Cote d'Ivoire,1961,0,2657,0,1349,150,151,2658,2,0,1608,1,0,1608,149,1,0,2,2959,2959,
Croatia,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HRV
Cuba,1961,750,130,18,80,620,98,130,18,0,750,0,0,0,620,0,0,0,848,848,CUB
Dominican Republic,1961,649,459,0,76,201,65,459,0,0,649,0,0,0,201,0,0,0,725,725,DOM
Ecuador,1961,715,709,0,205,98,126,709,0,0,728,0,0,13,90,8,0,0,933,933,ECU
Egypt,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1961,1930,1929,0,182,106,71,1935,0,0,1930,0,0,0,100,6,6,0,2112,2112,SLV
Equatorial Guinea,1961,0,110,0,0,10,0,110,0,60,120,0,0,60,10,0,0,0,120,120,GNQ
Ethiopia,1961,2007,1035,0,212,792,392,1035,0,0,2007,0,0,0,792,0,0,0,2219,2219,ETH
European Union,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1961,0,18,0,0,1,0,18,0,0,19,0,0,19,1,0,0,0,19,19,GAB
Georgia,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1961,0,57,0,23,4,0,57,0,0,38,0,0,38,4,0,0,0,61,61,GHA
Guatemala,1961,1700,1522,0,57,187,27,1543,0,0,1700,0,0,0,173,14,21,0,1757,1757,GTM
Guinea,1961,0,233,0,0,2,0,233,0,0,235,0,0,235,2,0,0,0,235,235,GIN
Guyana,1961,0,3,0,0,1,0,3,0,3,4,0,0,1,1,0,0,0,4,4,GUY
Haiti,1961,746,545,0,16,176,41,545,0,0,746,0,0,0,176,0,0,0,762,762,HTI
Honduras,1961,315,247,0,138,68,138,247,0,0,315,0,0,0,68,0,0,0,453,453,HND
India,1961,489,343,0,452,610,268,343,0,0,769,0,0,280,574,36,0,0,1221,1221,IND
Indonesia,1961,131,1151,0,216,706,216,1151,0,3,1857,0,0,1723,706,0,0,0,2073,2073,IDN
Iran,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1961,24,16,0,0,8,0,16,0,0,24,0,0,0,8,0,0,0,24,24,JAM
Jordan,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1961,525,471,0,174,15,213,471,0,0,525,0,0,0,15,0,0,0,699,699,KEN
"Korea, South",1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAO
Liberia,1961,0,27,0,0,1,0,27,1,6,27,0,1,21,1,0,0,0,28,28,LBR
Madagascar,1961,36,667,0,160,141,224,667,0,0,872,0,0,836,141,0,0,0,1032,1032,MDG
Malawi,1961,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,MWI
Malaysia,1961,0,72,126,0,101,0,73,131,30,43,1,2,13,101,0,0,3,174,174,MYS
Mexico,1961,2350,1466,0,142,819,88,1585,0,0,2350,52,0,0,812,7,67,0,2492,2492,MEX
Montenegro,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1961,12,30,0,0,5,0,30,0,3,35,0,0,20,5,0,0,0,35,35,NCL
New Zealand,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1961,432,338,0,10,54,10,378,0,0,432,0,0,0,53,1,40,0,442,442,NIC
Nigeria,1961,0,13,0,6,17,8,13,12,0,20,0,10,20,15,2,0,2,38,38,NGA
North Macedonia,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1961,84,33,0,5,52,4,33,0,0,84,0,0,0,52,0,0,0,89,89,PAN
Papua New Guinea,1961,53,53,0,0,2,0,53,1,0,54,0,0,1,2,0,0,1,55,55,PNG
Paraguay,1961,44,30,0,0,14,0,30,0,0,44,0,0,0,14,0,0,0,44,44,PRY
