Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Albania,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALB
Algeria,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DZA
Angola,1971,78,3019,0,4081,92,4850,3019,0,0,3880,0,0,3802,92,0,0,0,7961,7961,AGO
Argentina,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARG
Armenia,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARM
Australia,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUS
Benin,1971,0,42,0,6,1,6,42,0,0,43,0,0,43,1,0,0,0,49,49,BEN
Bolivia,1971,92,72,0,13,22,11,72,0,0,92,0,0,0,22,0,0,0,105,105,BOL
Bosnia and Herzegovina,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIH
Brazil,1971,24600,18567,0,31904,8829,27632,20043,0,0,24600,39,0,0,8749,80,1437,0,56504,56504,BRA
Burundi,1971,405,427,0,12,1,4,427,0,0,420,0,0,15,1,0,0,0,432,432,BDI
Cameroon,1971,350,1154,0,632,26,702,1154,0,0,1250,0,0,900,23,3,0,0,1882,1882,CMR
Canada,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN
Central African Republic,1971,0,205,0,39,9,20,205,0,0,195,0,0,195,9,0,0,0,234,234,CAF
Chile,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHL
China,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHN
Colombia,1971,7200,6684,0,5074,1360,4227,6687,0,0,7200,0,0,0,1311,49,3,0,12274,12274,COL
Congo (Brazzaville),1971,0,22,0,15,1,10,22,0,0,18,0,0,18,1,0,0,0,33,33,
Congo (Kinshasa),1971,200,1234,0,657,120,638,1234,0,0,1335,0,0,1135,120,0,0,0,1992,1992,
Costa Rica,1971,1551,1216,0,337,149,523,1216,0,0,1551,0,0,0,149,0,0,0,1888,1888,CRI
Cote d'Ivoire,1971,0,3736,0,1687,24,2409,3798,0,0,4544,8,0,4544,12,12,54,0,6231,6231,
Croatia,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HRV
Cuba,1971,460,175,200,63,460,88,175,200,0,460,0,0,0,460,0,0,0,723,723,CUB
Dominican Republic,1971,768,391,0,255,273,311,439,0,0,768,48,0,0,273,0,0,0,1023,1023,DOM
Ecuador,1971,915,821,0,234,140,292,829,0,0,1027,0,0,112,124,16,8,0,1261,1261,ECU
Egypt,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1971,2680,2129,0,1068,160,1427,2161,0,0,2680,0,0,0,149,11,32,0,3748,3748,SLV
Equatorial Guinea,1971,0,105,0,0,11,0,105,0,58,116,0,0,58,11,0,0,0,116,116,GNQ
Ethiopia,1971,2290,1426,0,1149,1225,788,1426,0,0,2290,0,0,0,1225,0,0,0,3439,3439,ETH
European Union,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1971,0,1,0,8,1,17,1,0,0,11,0,0,11,1,0,0,0,19,19,GAB
Georgia,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1971,0,66,0,52,11,33,66,0,0,58,0,0,58,11,0,0,0,110,110,GHA
Guatemala,1971,2099,1775,0,248,250,297,1800,0,0,2099,0,0,0,232,18,25,0,2347,2347,GTM
Guinea,1971,0,86,0,51,4,56,86,0,0,95,0,0,95,4,0,0,0,146,146,GIN
Guyana,1971,0,0,0,0,12,0,0,0,9,12,0,0,3,12,0,0,0,12,12,GUY
Haiti,1971,604,398,0,52,218,40,398,0,0,604,0,0,0,218,0,0,0,656,656,HTI
Honduras,1971,586,560,0,165,93,98,560,0,0,586,0,0,0,93,0,0,0,751,751,HND
India,1971,789,645,0,945,723,809,649,0,0,1236,0,0,447,673,50,4,0,2181,2181,IND
Indonesia,1971,174,1530,0,762,910,619,1531,0,3,2298,1,0,2121,910,0,0,0,3060,3060,IDN
Iran,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1971,24,14,8,7,22,2,17,10,0,24,0,2,0,22,0,3,0,41,41,JAM
Jordan,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1971,1020,1079,5,384,26,304,1079,5,0,1020,0,0,0,26,0,0,0,1409,1409,KEN
"Korea, South",1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAO
Liberia,1971,0,84,0,47,7,36,84,2,6,78,0,1,72,6,1,0,1,127,127,LBR
Madagascar,1971,40,860,0,581,158,563,860,0,0,1000,0,0,960,158,0,0,0,1581,1581,MDG
Malawi,1971,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,MWI
Malaysia,1971,0,20,55,16,107,13,22,56,63,70,1,0,7,107,0,1,1,142,142,MYS
Mexico,1971,3400,1500,0,570,1550,756,1664,0,0,3400,150,0,0,1425,125,14,0,3970,3970,MEX
Montenegro,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1971,4,11,0,0,9,0,11,0,0,20,0,0,16,9,0,0,0,20,20,NCL
New Zealand,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1971,725,520,0,182,75,309,523,0,0,725,0,0,0,68,7,3,0,907,907,NIC
Nigeria,1971,0,70,0,38,35,16,70,25,0,58,0,22,58,32,3,0,3,121,121,NGA
North Macedonia,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1971,89,32,12,8,60,17,32,12,0,89,0,0,0,60,0,0,0,109,109,PAN
Papua New Guinea,1971,421,444,0,0,10,0,444,6,0,448,0,0,27,5,5,0,6,454,454,PNG
Paraguay,1971,62,38,0,5,19,10,38,0,0,62,0,0,0,19,0,0,0,67,67,PRY
Peru,1971,947,760,0,396,230,353,760,0,0,947,0,0,0,183,47,0,0,1343,1343,PER
Philippines,1971,9,13,0,18,490,35,14,0,204,521,1,0,308,52,438,0,0,539,539,PHL
Russia,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1971,257,257,0,2,2,0,257,0,0,257,0,0,0,2,0,0,0,259,259,RWA
Saudi Arabia,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
Sierra Leone,1971,0,238,0,122,5,8,238,0,0,129,0,0,129,5,0,0,0,251,251,SLE
Singapore,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SGP
South Africa,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAF
Sri Lanka,1971,2,0,0,0,11,0,0,0,0,11,0,0,9,11,0,0,0,11,11,LKA
Switzerland,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHE
Taiwan,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TWN
Tanzania,1971,606,669,0,277,18,495,672,0,0,908,0,0,302,2,16,3,0,1185,1185,TZA
Thailand,1971,1,0,0,3,87,6,0,62,0,28,0,62,27,87,0,0,0,93,93,THA
Togo,1971,0,210,0,196,1,88,210,0,0,103,0,0,103,1,0,0,0,299,299,TGO
Trinidad and Tobago,1971,1,28,0,1,11,11,33,0,0,54,0,0,53,11,0,5,0,55,55,TTO
Turkey,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Uganda,1971,380,3140,0,1530,19,1254,3140,0,0,2883,0,0,2503,19,0,0,0,4413,4413,UGA
Ukraine,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR
United Kingdom,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR
United States,1971,199,3,94,51,299,42,3,94,0,199,0,0,0,229,70,0,0,344,344,USA
Uruguay,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URY
Venezuela,1971,965,317,0,178,644,181,318,0,0,965,1,0,0,644,0,0,0,1143,1143,VEN
Vietnam,1971,2,20,0,0,31,0,20,0,15,51,0,0,34,31,0,0,0,51,51,VNM
Yemen,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM
Yemen (Sanaa),1971,55,45,0,0,10,0,45,0,0,55,0,0,0,10,0,0,0,55,55,
Zambia,1971,1,0,0,0,6,0,0,5,0,1,0,5,0,6,0,0,0,6,6,ZMB
Zimbabwe,1971,21,13,0,5,8,6,13,1,0,21,0,1,0,8,0,0,0,27,27,ZWE
