Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Albania,2011,0,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,100,ALB
Algeria,2011,0,0,2240,0,2270,0,0,2270,0,0,0,0,0,2240,30,0,30,2270,2270,DZA
Angola,2011,0,8,0,5,30,2,8,0,0,35,0,0,35,30,0,0,0,40,40,AGO
Argentina,2011,0,0,500,0,750,0,0,750,0,0,0,10,0,510,240,0,240,750,750,ARG
Armenia,2011,0,0,170,0,170,0,0,170,0,0,0,0,0,170,0,0,0,170,170,ARM
Australia,2011,0,0,1135,0,1600,0,0,1600,0,0,0,155,0,1290,310,0,310,1600,1600,AUS
Benin,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEN
Bolivia,2011,140,87,0,19,68,4,87,0,0,140,0,0,0,68,0,0,0,159,159,BOL
Bosnia and Herzegovina,2011,0,0,340,0,340,0,0,340,0,0,0,0,0,340,0,0,0,340,340,BIH
Brazil,2011,34700,26556,0,2906,20025,2238,29843,0,0,49200,51,0,14500,18905,1120,3236,0,52106,52106,BRA
Burundi,2011,210,205,0,15,5,15,205,0,0,210,0,0,0,5,0,0,0,225,225,BDI
Cameroon,2011,90,670,0,34,75,24,670,0,0,735,0,0,645,70,5,0,0,769,769,CMR
Canada,2011,0,0,2225,0,4170,0,0,4170,0,0,0,780,0,3005,1165,0,1165,4170,4170,CAN
Central African Republic,2011,0,7,0,87,30,60,7,0,0,10,0,0,10,30,0,0,0,97,97,CAF
Chile,2011,0,0,165,0,165,0,0,165,0,0,0,0,0,165,0,0,0,165,165,CHL
China,2011,1090,897,623,0,1091,0,1079,1080,0,1090,26,74,0,641,450,156,383,2170,2170,CHN
Colombia,2011,7655,6675,1060,99,1260,249,7360,1115,0,7655,75,0,0,960,300,610,55,8869,8869,COL
Congo (Brazzaville),2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Congo (Kinshasa),2011,90,69,0,24,200,10,69,0,0,255,0,0,165,200,0,0,0,279,279,
Costa Rica,2011,1775,1455,61,200,359,240,1465,89,0,1775,10,6,0,337,22,0,22,2064,2064,CRI
Cote d'Ivoire,2011,0,1290,0,408,300,88,1620,0,0,1600,0,0,1600,300,0,330,0,2008,2008,
Croatia,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HRV
