Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Albania,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALB
Algeria,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DZA
Angola,1966,74,2599,0,2875,75,3892,2599,0,0,3691,0,0,3617,75,0,0,0,6566,6566,AGO
Argentina,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARG
Armenia,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARM
Australia,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUS
Benin,1966,0,17,0,0,1,0,17,0,0,18,0,0,18,1,0,0,0,18,18,BEN
Bolivia,1966,72,95,0,45,15,7,95,0,0,72,0,0,0,15,0,0,0,117,117,BOL
Bosnia and Herzegovina,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIH
Brazil,1966,21000,16023,0,70802,8620,66761,16421,0,0,21000,3,0,0,8565,55,395,0,91802,91802,BRA
Burundi,1966,240,249,0,0,1,0,249,0,0,250,0,0,10,1,0,0,0,250,250,BDI
Cameroon,1966,392,1248,0,304,3,246,1248,0,0,1193,0,0,801,3,0,0,0,1497,1497,CMR
Canada,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN
Central African Republic,1966,0,146,0,0,4,0,146,0,0,150,0,0,150,4,0,0,0,150,150,CAF
Chile,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHL
China,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHN
Colombia,1966,7600,5934,0,4460,1238,4888,5934,0,0,7600,0,0,0,1210,28,0,0,12060,12060,COL
Congo (Brazzaville),1966,0,10,0,0,1,0,10,0,0,11,0,0,11,1,0,0,0,11,11,
Congo (Kinshasa),1966,163,843,0,329,95,478,843,0,0,1087,0,0,924,95,0,0,0,1416,1416,
Costa Rica,1966,1164,1002,0,45,128,79,1002,0,0,1164,0,0,0,128,0,0,0,1209,1209,CRI
Cote d'Ivoire,1966,0,2743,0,2527,1550,207,2780,0,0,2010,7,0,2010,1542,8,30,0,4537,4537,
Croatia,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HRV
Cuba,1966,450,135,135,113,480,83,135,135,0,450,0,0,0,480,0,0,0,698,698,CUB
Dominican Republic,1966,576,394,0,139,235,86,394,0,0,576,0,0,0,235,0,0,0,715,715,DOM
Ecuador,1966,852,742,0,92,116,133,742,0,0,899,0,0,47,105,11,0,0,991,991,ECU
Egypt,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1966,1935,2087,0,541,136,223,2117,0,0,1935,0,0,0,128,8,30,0,2476,2476,SLV
Equatorial Guinea,1966,0,120,0,0,10,0,120,0,65,130,0,0,65,10,0,0,0,130,130,GNQ
Ethiopia,1966,2426,1262,0,976,1005,1135,1262,0,0,2426,0,0,0,1005,0,0,0,3402,3402,ETH
European Union,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1966,0,13,0,1,1,0,13,0,0,13,0,0,13,1,0,0,0,14,14,GAB
Georgia,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1966,0,52,0,0,7,7,52,0,0,66,0,0,66,7,0,0,0,66,66,GHA
Guatemala,1966,1726,1223,0,44,220,298,1252,0,0,1726,0,0,0,204,16,29,0,1770,1770,GTM
