Country,Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply,id
Albania,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALB
Algeria,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DZA
Angola,1985,20,362,0,588,46,430,362,0,0,250,0,0,230,46,0,0,0,838,838,AGO
Argentina,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARG
Armenia,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARM
Australia,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUS
Benin,1985,0,24,0,0,1,0,24,0,0,25,0,0,25,1,0,0,0,25,25,BEN
Bolivia,1985,150,120,0,35,38,27,120,0,0,150,0,0,0,38,0,0,0,185,185,BOL
Bosnia and Herzegovina,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIH
Brazil,1985,30600,12767,0,5519,8800,15249,14470,0,0,33000,3,0,2400,8550,250,1700,0,38519,38519,BRA
Burundi,1985,508,584,0,121,1,71,584,0,0,535,0,0,27,1,0,0,0,656,656,BDI
Cameroon,1985,330,2192,0,1220,80,975,2242,10,0,2067,50,0,1737,70,10,0,10,3297,3297,CMR
Canada,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN
Central African Republic,1985,0,217,0,28,17,44,217,0,0,250,0,0,250,17,0,0,0,278,278,CAF
Chile,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHL
China,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHN
Colombia,1985,12000,11525,0,12173,1870,10487,11816,0,0,12000,0,0,0,1740,130,291,0,24173,24173,COL
Congo (Brazzaville),1985,0,37,0,21,1,3,37,0,0,20,0,0,20,1,0,0,0,41,41,
Congo (Kinshasa),1985,10,1908,0,1126,200,628,1908,0,0,1610,0,0,1600,200,0,0,0,2736,2736,
Costa Rica,1985,1514,1446,0,1213,238,1003,1486,0,0,1514,40,0,0,238,0,0,0,2727,2727,CRI
Cote d'Ivoire,1985,0,4054,0,1050,29,1153,4288,0,0,4420,4,0,4420,18,11,230,0,5470,5470,
Croatia,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HRV
Cuba,1985,396,225,125,126,275,147,225,125,0,396,0,0,0,275,0,0,0,647,647,CUB
Dominican Republic,1985,895,731,0,797,307,665,735,0,0,910,4,0,15,307,0,0,0,1707,1707,DOM
Ecuador,1985,1164,1475,0,548,271,549,1694,0,0,1966,34,0,802,225,46,185,0,2514,2514,ECU
Egypt,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGY
El Salvador,1985,2300,2501,0,934,180,492,2562,0,0,2300,0,0,0,161,19,61,0,3234,3234,SLV
Equatorial Guinea,1985,0,26,0,20,6,3,26,0,7,15,0,0,8,6,0,0,0,35,35,GNQ
Ethiopia,1985,2833,1217,0,1585,1540,1661,1217,0,0,2833,0,0,0,1540,0,0,0,4418,4418,ETH
European Union,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabon,1985,0,22,0,0,1,2,22,0,0,25,0,0,25,1,0,0,0,25,25,GAB
Georgia,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO
Ghana,1985,0,16,0,17,7,9,16,0,0,15,0,0,15,7,0,0,0,32,32,GHA
Guatemala,1985,2650,2300,0,170,300,219,2301,0,0,2650,0,0,0,276,24,1,0,2820,2820,GTM
Guinea,1985,0,80,0,7,6,6,80,0,0,85,0,0,85,6,0,0,0,92,92,GIN
Guyana,1985,0,0,0,0,12,0,0,0,10,12,0,0,2,12,0,0,0,12,12,GUY
Haiti,1985,505,274,0,26,230,27,274,0,0,505,0,0,0,230,0,0,0,531,531,HTI
Honduras,1985,1062,1481,0,650,140,91,1481,0,0,1062,0,0,0,140,0,0,0,1712,1712,HND
India,1985,1098,1494,0,1663,1020,1182,1494,0,0,2033,0,0,935,1020,0,0,0,3696,3696,IND
Indonesia,1985,400,4685,0,1206,1000,1319,4687,0,0,5800,2,0,5400,985,15,0,0,7006,7006,IDN
Iran,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRN
Jamaica,1985,27,14,0,0,12,1,16,2,0,27,2,2,0,12,0,0,0,29,29,JAM
Jordan,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOR
Kazakhstan,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ
Kenya,1985,1944,1996,0,1011,140,820,1996,0,0,1945,0,0,1,140,0,0,0,2956,2956,KEN
"Korea, South",1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laos,1985,50,49,0,0,1,0,49,0,0,50,0,0,0,1,0,0,0,50,50,LAO
Liberia,1985,0,138,0,65,6,1,138,10,5,70,0,8,65,5,1,0,2,145,145,LBR
Madagascar,1985,45,775,0,407,214,418,775,0,0,1000,0,0,955,214,0,0,0,1407,1407,MDG
Malawi,1985,56,55,0,0,0,1,55,0,0,56,0,0,0,0,0,0,0,56,56,MWI
Malaysia,1985,0,40,41,102,188,64,42,109,78,83,1,4,5,188,0,1,64,294,294,MYS
Mexico,1985,4726,3582,0,1018,1500,650,3694,0,0,4826,101,0,100,843,657,11,0,5844,5844,MEX
Montenegro,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE
Morocco,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR
New Caledonia,1985,1,0,0,0,6,0,0,0,0,6,0,0,5,6,0,0,0,6,6,NCL
New Zealand,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZL
Nicaragua,1985,581,591,0,278,88,160,611,0,0,581,0,0,0,78,10,20,0,859,859,NIC
Nigeria,1985,0,6,0,16,143,17,6,90,0,60,0,84,60,135,8,0,6,166,166,NGA
North Macedonia,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MKD
Norway,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOR
Panama,1985,207,155,0,41,73,20,155,0,0,207,0,0,0,73,0,0,0,248,248,PAN
Papua New Guinea,1985,816,736,16,36,18,158,736,16,0,860,0,0,44,18,0,0,0,912,912,PNG
Paraguay,1985,100,19,0,246,25,299,22,0,0,100,3,0,0,25,0,0,0,346,346,PRY
Peru,1985,1250,1150,0,540,200,440,1150,0,0,1250,0,0,0,160,40,0,0,1790,1790,PER
Philippines,1985,60,740,0,888,651,631,744,0,353,1138,0,0,725,85,566,4,0,2026,2026,PHL
Russia,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,1985,717,656,0,77,1,137,656,0,0,717,0,0,0,1,0,0,0,794,794,RWA
Saudi Arabia,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAU
Senegal,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEN
Serbia,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SRB
